Customer Name,Age,Satisfaction,Ticket_Count,Avg_Response_Hours,Avg_Resolution_Hours,High_Priority_Tickets,Cluster,PCA1,PCA2,Segment
Jessica Bailey,67,,1,,,0,3,-0.5671975695623529,0.6305767430044937,
Jessica Bentley,70,,1,,,0,3,-0.5695890001805158,0.7074858942907649,
Jessica Blanchard,48,3.0,1,10.0,0.0,1,1,0.519366442268787,-1.7266062670460443,High Value Satisfied Customers
Jessica Blankenship,61,,1,,,0,3,-0.562414708326027,0.4767584404319512,
Jessica Brooks,29,1.0,2,13.0,17.0,0,5,2.3615891891095453,1.7978670349689918,
Jessica Brown,29,2.0,3,19.5,11.0,0,5,4.735687246126599,1.1061949338247685,
Jessica Buckley,35,,1,3.0,,1,1,0.9851810695404584,-1.329578199141809,High Value Satisfied Customers
Jessica Burke,69,,1,,,0,3,-0.5687918566411282,0.6818495105286746,
Jessica Chase,45,2.0,2,20.0,13.0,0,5,2.1769907875307473,1.8102762662678722,
Jessica Chavez,49,4.0,1,15.0,16.0,0,6,-0.3507380328029027,0.6116913537579101,
Jessica Cordova,23,4.0,1,11.0,5.0,0,2,-0.7914958716530283,-1.9009137474593387,Frequent Support Users
Jessica Cross,46,5.0,1,23.0,2.0,1,2,0.5942607054488769,-1.3654674789861931,Frequent Support Users
Jessica Cuevas,27,,1,,,0,4,-0.5353118279868471,-0.39487860747912296,
Jessica Dean,55,,1,9.0,,0,3,-0.5589113218564287,0.0862641843400022,
Jessica Dixon,44,2.0,1,8.0,3.0,0,3,-0.8760523987955084,-0.7606357289563019,
Jessica Dunn,30,,1,13.0,,0,4,-0.5367893480573475,-0.14891520367899005,
Jessica Erickson,70,5.0,2,14.0,6.0,1,5,3.366932398072407,-1.1206361938374858,
Jessica Ferrell,36,,1,,,0,4,-0.5424861198413359,-0.16415115362030927,
Jessica Ford,22,,1,23.0,,1,1,1.0065108621244476,0.3657998421173561,High Value Satisfied Customers
Jessica Fox,29,1.0,1,10.0,14.0,0,7,-0.3950404511697475,1.0820573344987985,
Jessica Garcia,29,2.0,1,15.0,15.0,0,7,-0.3592129826119865,1.136114285028339,
Jessica George,25,4.0,1,14.0,16.0,0,6,-0.3321549341861967,-0.1050144080405772,
Jessica Gill,44,,1,,,0,3,-0.548863268156437,0.04093991647641409,
Jessica Gilmore,18,,1,5.0,,0,4,-0.5316103962134757,-1.2680122208906113,
Jessica Gomez,35,,1,2.0,,0,4,-0.5468068753688582,-1.1364913514600252,
Jessica Harris,54,3.0,1,10.0,14.0,0,3,-0.4323048722903124,0.5548773295506734,
Jessica Harrison,43,1.0,1,23.0,2.0,0,0,-0.9001157972419319,1.1883219669184073,Low Engagement Customers
Jessica Henry,57,,1,,,0,3,-0.5592261341684764,0.37421290538358953,
Jessica Hernandez MD,53,4.0,1,6.0,21.0,0,6,-0.15009345775427874,0.4560388876721592,
Jessica Hodge,49,5.0,1,0.0,6.0,0,2,-0.785167676376906,-2.8032316432485196,Frequent Support Users
Jessica Jackson,63,,1,3.0,,0,3,-0.5685785481431148,-0.31724005461317656,
Jessica Johnson,24,,1,4.0,,0,4,-0.5369416037783992,-1.2156264698263857,
Jessica Jones,68,,1,17.0,,0,3,-0.564887417239688,1.230997585313714,
Jessica Keith,26,,1,,,0,4,-0.5345146844474594,-0.42051499124121344,
Jessica Kim,60,3.0,1,4.0,14.0,0,3,-0.44037781149822325,0.10010032307331374,
Jessica Lara,20,5.0,1,5.0,3.0,0,2,-0.884569741789808,-3.432340992272001,Frequent Support Users
Jessica Lee,67,5.0,1,2.0,3.0,0,2,-0.9236805271268199,-2.5317286099787024,Frequent Support Users
Jessica Lewis,44,,2,,,1,5,3.612299972019651,-0.23488441423288894,
Jessica Liu,39,5.0,1,10.0,23.0,0,6,-0.06190067274097774,0.180692906512265,
Jessica Lucero,70,,1,11.0,,0,3,-0.5697717822900483,0.6736750437879925,
Jessica Martin,21,,1,18.0,,1,1,1.0045662740208479,-0.16699929918631942,High Value Satisfied Customers
Jessica Martinez,54,,1,18.0,,0,0,-0.5531790613596635,0.973520764152765,Low Engagement Customers
Jessica May,39,4.0,1,18.0,2.0,0,2,-0.9256727036811794,-1.1735207241721175,Frequent Support Users
Jessica Mills,67,,1,,,0,3,-0.5671975695623529,0.6305767430044937,
Jessica Mitchell,32,,1,10.0,,0,4,-0.5400286741219152,-0.40194009067976033,
Jessica Moore,26,,2,7.0,,0,5,2.092832789723987,-0.8413609792964563,
Jessica Nguyen,19,,1,14.0,,0,4,-0.5274724227954859,-0.3294828735536676,
Jessica Norris,30,,1,,,0,4,-0.53770325860501,-0.3179694561928517,
Jessica Parker,22,,1,,,0,4,-0.5313261102899088,-0.523060526289575,
Jessica Pham,66,2.0,1,2.0,6.0,0,3,-0.7716186749354904,-0.41241361777577057,
Jessica Phillips,55,,1,2.0,,0,3,-0.5627497461566111,-0.6237636762182169,
Jessica Pierce,24,,1,7.0,,1,1,0.9961430337881124,-1.2058482144915357,High Value Satisfied Customers
Jessica Porter,35,,1,10.0,,0,4,-0.5424201047400782,-0.3250309393934891,
Jessica Potts,52,,1,,,1,1,0.9761991821091809,-0.04848841261696332,High Value Satisfied Customers
Jessica Reed,33,,1,22.0,,0,0,-0.5342456617181329,0.8408869111821344,Low Engagement Customers
Jessica Reyes,27,,1,11.0,,0,4,-0.5354946100963796,-0.42868945798189534,
Jessica Richards,61,,1,,,1,1,0.9690248902546921,0.18223904124185047,High Value Satisfied Customers
Jessica Rios,42,,1,16.0,,0,0,-0.5447100315442067,0.463019055991046,Low Engagement Customers
Jessica Salinas,20,,1,9.0,,0,4,-0.5310112979778611,-0.8110092473331624,
Jessica Sanchez,41,,1,18.0,,0,0,-0.5428161953476242,0.6402477752455896,Low Engagement Customers
Jessica Sanders,54,,2,15.0,,0,5,2.074899541249913,0.6879181781086117,
Jessica Sandoval,28,1.0,1,8.0,11.0,0,4,-0.520600959985686,0.46073887025562943,
Jessica Sawyer,31,,1,14.0,,0,4,-0.5370381452681376,-0.021846268408582645,
Jessica Shah,32,,1,,,1,1,0.9921420528969338,-0.5612160878587716,High Value Satisfied Customers
Jessica Smith,45,3.0,2,10.0,3.0,1,5,3.27674247418045,-1.3920033723870733,
Jessica Snyder,24,,1,,,0,4,-0.5329203973686841,-0.4717877587653943,
Jessica Thomas,20,3.0,1,20.0,20.0,0,7,-0.14919660926889497,1.4831997516516584,
Jessica Vang,33,2.0,1,12.0,20.0,0,7,-0.15527832959177754,1.5890571279924903,
Jessica Vaughn,29,3.0,1,15.0,18.0,0,7,-0.24261993923179206,0.9448864629925908,
Jessica Vincent,46,1.0,1,22.0,8.0,0,0,-0.6525336547924299,1.9494325216252508,Low Engagement Customers
Jessica Wagner,32,,1,,,0,4,-0.5392975456837853,-0.2666966886686709,
Jessica Weaver,56,3.0,1,5.0,4.0,0,3,-0.8541774233391791,-1.2104025853482125,
Jessica Webster,59,,1,16.0,,0,3,-0.5582614717137968,0.8988375799465831,
Jessica Williams,60,4.5,3,5.666666666666667,11.0,0,5,4.681720548065141,-0.9623394641659628,
Jessica Williamson,19,,1,20.0,,1,1,1.007257253756818,-0.015406963693866208,High Value Satisfied Customers
Jessica Willis,38,,2,17.0,,0,5,2.0887505305373106,0.48060114093179906,
Jesus Carney,46,1.0,1,21.0,2.0,0,0,-0.9036039205172899,1.0623660151880445,Low Engagement Customers
Jesus Cross,57,,1,23.0,,0,0,-0.552828760334839,1.5575926729806215,Low Engagement Customers
Jesus Davis,45,,1,,,0,3,-0.5496604116958247,0.0665763002385045,
Jesus Hebert,66,3.0,1,3.0,1.0,0,3,-0.9885065110883818,-1.549720828208387,
Jesus Ramos,52,,1,8.0,,0,3,-0.5570682375668632,-0.09207751845458605,
Jesus Snyder,70,,1,23.0,,0,0,-0.5631916263468784,1.8908656618877968,Low Engagement Customers
Jesus Spears,21,,1,,,0,4,-0.5305289667505212,-0.5486969100516654,
Jesus Thompson,39,,1,,,1,1,0.9865620481212203,-0.38176140152413873,High Value Satisfied Customers
Jill Baldwin,49,,1,20.0,,0,0,-0.5480966510055303,1.0482039483589471,Low Engagement Customers
Jill Burton,20,,1,0.0,,1,1,0.9954931836454806,-2.0184216100981165,High Value Satisfied Customers
Jill Duncan,68,,1,14.0,,0,3,-0.5665324562254805,0.9266999307887628,
Jill Frey,36,,1,,,1,1,0.9889534787393832,-0.45867055281041,High Value Satisfied Customers
Jill Glenn,58,,1,,,1,1,0.971416320872855,0.10532988995557918,High Value Satisfied Customers
Jill Greene,21,4.0,1,9.0,11.0,0,4,-0.5404763578351856,-1.3694176630712644,
Jill Hayes,20,,1,23.0,,0,0,-0.5233344493774961,0.609046473783276,Low Engagement Customers
Jill Jones,55,,1,,,0,3,-0.5576318470897011,0.32294013785940867,
Jill Leon,51,,1,12.0,,0,3,-0.5540777087130856,0.28801630381659166,
Jill Long,59,,1,,,0,3,-0.5608204212472517,0.42548567290777034,
Jill Phelps,46,,1,20.0,,0,0,-0.5457052203873674,0.9712947970726759,Low Engagement Customers
Jill Preston,39,,1,,,0,4,-0.5448775504594988,-0.08724200233403799,
Jill Walker,50,5.0,1,17.0,22.0,0,6,-0.10858448060676974,1.041781995965331,
Jill Webster,43,1.0,1,14.0,5.0,0,0,-0.7797899545011782,0.6682459808079988,Low Engagement Customers
Jill Weeks,63,,1,7.0,,0,3,-0.5663851628287249,0.08849015142009156,
Jill Williams,36,,1,11.0,,0,4,-0.5426689019508684,-0.19796200412308168,
Jillian Fletcher,46,,1,3.0,,0,3,-0.5550271079735248,-0.7530585785687137,
Jillian Gonzalez,21,,1,,,0,4,-0.5305289667505212,-0.5486969100516654,
Jillian Harris,33,,1,,,1,1,0.9913449093575462,-0.5355797040966812,High Value Satisfied Customers
Jillian Hester,38,,1,,,0,4,-0.5440804069201112,-0.11287838609612842,
Jillian Hill,29,5.0,1,14.0,11.0,0,2,-0.552779690825236,-1.2412086349331488,Frequent Support Users
Jillian Jackson,35,,1,,,0,4,-0.5416889763019482,-0.18978753738239967,
Jillian Lawson,39,,1,7.0,,0,4,-0.5472537178834213,-0.5267830588700785,
Jillian Ortiz,65,,1,,,0,3,-0.5656032824835776,0.5793039754803129,
Jim Harris,49,5.0,1,0.0,6.0,0,2,-0.785167676376906,-2.8032316432485196,Frequent Support Users
Jim Nunez,59,,1,4.0,,0,3,-0.5648416276569668,-0.3183530381532212,
Jim Roach,41,,1,3.0,,0,4,-0.5510413902765866,-0.8812404973791658,
Jimmy Anderson,24,,1,,,1,1,0.998519201212035,-0.766307157955495,High Value Satisfied Customers
Jimmy Brown DDS,55,5.0,1,16.0,0.0,1,2,0.49974068282878464,-2.106645870661895,Frequent Support Users
Jimmy Martin,49,,1,1.0,,0,3,-0.5585152312488828,-0.8790145302990765,
Jimmy Mayo,40,,1,9.0,,0,4,-0.546954168765614,-0.29828157209135403,
Jimmy Russell,67,,1,,,0,3,-0.5671975695623529,0.6305767430044937,
Jimmy Tate,19,3.0,1,11.0,0.0,0,2,-0.9884076473410929,-2.0741094454482485,Frequent Support Users
Jimmy Thompson,37,5.0,1,20.0,23.0,1,6,1.4766166762044914,0.8492262548811538,
Jimmy Wise,45,,1,1.0,,0,3,-0.5553266570913322,-0.9815600653474381,
Joan Benson,49,,1,,,0,3,-0.5528489858533753,0.16912183528686617,
Joan Smith,51,,1,23.0,,0,0,-0.5480458990985131,1.403774370408079,Low Engagement Customers
Joan Walls,19,,1,,,0,4,-0.5289346796717459,-0.5999696775758463,
Joann Fisher,52,3.0,1,5.0,17.0,0,3,-0.3081913571563934,0.38925878194935176,
Joann Hawkins,70,,1,,,0,3,-0.5695890001805158,0.7074858942907649,
Joann King,24,1.0,1,7.0,0.0,1,1,0.5541886808641717,-1.4780875328607799,High Value Satisfied Customers
Joanna Green,64,,1,21.0,,0,0,-0.5595054577677475,1.5341822562986203,Low Engagement Customers
Joanna Hernandez,59,,1,23.0,,1,1,0.9770165511671048,1.3143460413147017,High Value Satisfied Customers
Joanna Hoover,52,3.0,1,4.0,3.0,0,3,-0.8932908487429365,-1.5453196643930396,
Joanna Pena,24,,1,,,0,4,-0.5329203973686841,-0.4717877587653943,
Joanna Rubio,48,4.0,1,10.0,10.0,0,3,-0.6032045403027649,-0.7067417424746545,
Joanne Andersen,70,,1,15.0,,0,3,-0.5675783969756584,1.0794052498212607,
Joanne Lynch,33,,1,2.0,,1,1,0.9862270102906362,-1.4822835181743066,High Value Satisfied Customers
Joanne Sawyer,49,,1,,,0,3,-0.5528489858533753,0.16912183528686617,
Jocelyn Morris,41,,1,9.0,,0,4,-0.5477513123050016,-0.27264518832926365,
Jocelyn Morrison,38,,1,,,1,1,0.9873591916606079,-0.40739778528622916,High Value Satisfied Customers
Jocelyn Smith,37,,1,,,0,4,-0.5432832633807235,-0.13851476985821884,
Jodi Bailey,59,,1,,,0,3,-0.5608204212472517,0.42548567290777034,
Jodi Cowan,48,,1,19.0,,0,0,-0.5478478537947402,0.9211350130885395,Low Engagement Customers
Jodi Dickson,53,,1,,,0,3,-0.5560375600109259,0.2716673703352278,
Jodi Miller,31,2.0,2,16.0,19.0,0,5,2.4364793311640467,1.8312706424942273,
Jodi White,27,,1,,,0,4,-0.5353118279868471,-0.39487860747912296,
Jodi Williams,63,,1,16.0,,0,3,-0.5614500458713474,1.0013831149949448,
Jody Bennett,25,,1,18.0,,1,1,1.0013776998632973,-0.06445376413795775,High Value Satisfied Customers
Jody Hubbard,65,4.0,1,15.0,0.0,1,2,0.49988881742424757,-1.3676697850491149,Frequent Support Users
Jody Rodriguez,67,,1,,,0,3,-0.5671975695623529,0.6305767430044937,
Joe Browning,69,,1,,,0,3,-0.5687918566411282,0.6818495105286746,
Joe Collins,18,,1,,,0,4,-0.5281375361323583,-0.6256060613379367,
Joe Edwards,67,2.0,1,16.0,5.0,0,3,-0.8064926231072235,0.9023394946146102,
Joe Flores,31,3.0,1,0.0,17.0,0,4,-0.2941930744722403,-0.656268034596132,
Joe Kent,54,,1,,,0,3,-0.5568347035503135,0.29730375409731824,
Joe Mckee,46,3.0,1,1.0,23.0,1,7,1.476359636742524,0.3208248290823295,
Joe Patterson,35,,1,,,0,4,-0.5416889763019482,-0.18978753738239967,
Joe Rios,22,,1,6.0,,0,4,-0.5342506240424288,-1.0640341343339326,
Joe Stanley,24,,1,,,1,1,0.998519201212035,-0.766307157955495,High Value Satisfied Customers
Joel Barron,34,,1,18.0,,0,0,-0.5372361905719106,0.46079308891095677,Low Engagement Customers
Joel Brown,30,,1,,,0,4,-0.53770325860501,-0.3179694561928517,
Joel Clark,50,,1,22.0,,1,1,0.9836424966929961,0.9821860359475709,High Value Satisfied Customers
Joel Conway,56,,1,19.0,,0,0,-0.5542250021098414,1.126226083185263,Low Engagement Customers
Joel Graham,61,,1,,,0,3,-0.562414708326027,0.4767584404319512,
Joel Jones,33,,1,7.0,,0,4,-0.5424708566470954,-0.680601361442621,
Joel Reed,26,,1,19.0,,0,0,-0.5303106959282119,0.35713457032255036,Low Engagement Customers
Joel Roberts,50,4.0,1,11.0,14.0,0,6,-0.43723586812210113,-0.030280453489564086,
Joel Smith,45,,1,22.0,,1,1,0.9876282143899343,0.8540041171371189,High Value Satisfied Customers
Joel Walsh,58,,1,,,0,3,-0.5600232777078641,0.3998492891456799,
John Alvarez,51,,1,5.0,,0,3,-0.557916133013268,-0.42201155674162755,
John Andersen,50,4.0,1,2.0,7.0,0,2,-0.7344465577084514,-1.8597463644814545,Frequent Support Users
John Anderson,21,,1,,,0,4,-0.5305289667505212,-0.5486969100516654,
John Andrews,60,,2,,,1,5,3.599545675389449,0.17529772596055776,
John Barnes,36,,1,16.0,,0,0,-0.5399271703078808,0.3092007534185035,Low Engagement Customers
John Blevins,47,,1,19.0,,0,0,-0.5470507102553526,0.8954986293264491,Low Engagement Customers
John Bond,48,,1,0.0,,1,1,0.9731731645426265,-1.3006028647595844,High Value Satisfied Customers
John Bowman,43,3.0,1,15.0,6.0,0,0,-0.7548237875757439,-0.2674720741959215,Low Engagement Customers
John Brown,69,2.0,2,15.0,9.0,1,5,3.5195425965923337,1.1001113498737638,
John Butler,56,,1,8.0,,0,3,-0.5602568117244138,0.010468016593775635,
John Campbell,28,,2,17.0,,1,5,3.628161564511906,-0.07028209587920578,
John Carroll,52,2.0,1,22.0,3.0,1,1,0.6566869000704744,0.5699916630667591,High Value Satisfied Customers
John Carter,20,,1,,,1,1,1.0017077753695856,-0.8688526930038566,High Value Satisfied Customers
John Castillo,61,,1,,,0,3,-0.562414708326027,0.4767584404319512,
John Cole PhD,68,5.0,1,14.0,5.0,0,2,-0.8343902082576167,-1.0270236231405117,Frequent Support Users
John Collier,53,5.0,1,23.0,8.0,0,2,-0.6922369785112933,-0.10585943853257042,Frequent Support Users
John Cox,39,,1,,,0,4,-0.5448775504594988,-0.08724200233403799,
John Cruz,30,,1,,,0,4,-0.53770325860501,-0.3179694561928517,
John Cuevas,19,,1,,,0,4,-0.5289346796717459,-0.5999696775758463,
John Cummings,65,,1,,,0,3,-0.5656032824835776,0.5793039754803129,
John Davis,34,,2,2.0,,0,5,2.0837139097658985,-1.1434326667413177,
John Decker,23,,1,,,1,1,0.9993163447514226,-0.7919435417175853,High Value Satisfied Customers
John Dixon,21,,1,2.0,,0,4,-0.5356468658174312,-1.495400724129291,
John Escobar,68,2.0,1,22.0,11.0,0,0,-0.5534777692787638,2.322205142355492,Low Engagement Customers
John Fitzgerald,43,,1,11.0,,0,4,-0.5482489067265819,-0.018507317788448736,
John Ford,59,2.0,1,20.0,12.0,0,0,-0.5056465168487595,2.0195515779681923,Low Engagement Customers
John Fox,49,4.0,1,3.0,17.0,0,6,-0.3155645355133623,-0.47456027185374633,
John Frank,26,,1,,,0,4,-0.5345146844474594,-0.42051499124121344,
John Franklin,18,4.0,1,2.0,9.0,0,4,-0.6254306579826259,-2.418232659892051,
John Garcia,67,3.0,1,9.0,20.0,1,7,1.3387454333460322,1.27783232268832,
John Goodman,55,,2,16.0,,0,5,2.074650744039123,0.8149871133790192,
John Graham,50,,1,21.0,,0,0,-0.5483454482163205,1.1752728836293544,Low Engagement Customers
John Gray,25,,1,10.0,,1,1,0.9969909292345173,-0.875914176204494,High Value Satisfied Customers
John Green,35,,1,22.0,,0,0,-0.5358399487969082,0.8921596787063153,Low Engagement Customers
John Hale,49,,1,,,0,3,-0.5528489858533753,0.16912183528686617,
John Hall,65,,1,1.0,,0,3,-0.5712695278790851,-0.4688323901056299,
John Hammond,34,4.0,1,0.0,7.0,0,2,-0.722788953735444,-2.472793607691535,Frequent Support Users
John Hensley,65,3.0,2,12.0,0.0,0,5,1.605195737771042,-0.7747081724029747,
John Hernandez,23,5.0,2,4.0,0.0,0,2,1.6169531631606693,-3.8309863014776937,Frequent Support Users
John Howard,56,,1,,,0,3,-0.5584289906290888,0.3485765216214991,
John Huber DDS,62,,1,,,1,1,0.9682277467153044,0.20787542500394085,High Value Satisfied Customers
John Jennings,58,,1,,,0,3,-0.5600232777078641,0.3998492891456799,
John Johnson,24,,1,,,1,1,0.998519201212035,-0.766307157955495,High Value Satisfied Customers
John Jones,55,,3,13.666666666666666,,1,5,6.234534509448483,0.3024868291503096,
John Kaufman,60,,1,,,0,3,-0.5616175647866394,0.45112205666986077,
John Key,24,,1,,,0,4,-0.5329203973686841,-0.4717877587653943,
John King,64,,1,,,1,1,0.9666334596365291,0.25914819252812166,High Value Satisfied Customers
John Lara,70,3.0,1,2.0,5.0,0,3,-0.8252288186436882,-1.0248518747157498,
John Larson,67,1.0,1,19.0,22.0,1,7,1.4450720357333016,3.722125421748172,
John Lawrence,26,1.0,1,3.0,17.0,1,7,1.260213113427083,0.39341790092865164,
John Lee,42,4.0,1,5.0,14.0,0,6,-0.43414879777858495,-0.8439668326361894,
John Martin,42,,2,10.5,,0,5,2.081997705243876,-0.07616490882389997,
John Mcconnell,60,,1,11.0,,0,3,-0.5618003468961719,0.4173112061670884,
John Mccullough,41,4.0,1,4.0,10.0,0,4,-0.6009146134986364,-1.4947917378591897,
John Mckinney,47,4.0,3,12.333333333333334,15.0,2,5,7.929966824519079,-0.39265587169520383,
John Mendoza,52,,1,14.0,,0,3,-0.5537781595952782,0.5165177905953162,
John Miller,39,1.0,2,12.0,8.0,0,5,1.9772865282926777,0.7743473886882455,
John Mitchell,25,,1,,,0,4,-0.5337175409080718,-0.4461513750033039,
John Moore,24,5.0,2,6.5,1.0,0,2,1.659280538675486,-3.4208295464566625,Frequent Support Users
John Morgan,27,,1,23.0,,0,0,-0.5289144541532096,0.7885011601179089,Low Engagement Customers
John Morris,68,,1,15.0,,0,3,-0.5659841098968831,1.0281324822970799,
John Mosley,52,,1,,,0,3,-0.5552404164715382,0.2460309865731374,
John Myers,37,,2,5.0,,1,5,3.614407116714247,-1.0567452601201965,
John Norton,45,,1,21.0,,0,0,-0.5443597305193822,1.0470909648189024,Low Engagement Customers
John Oconnor,21,,1,,,1,1,1.0009106318301977,-0.8432163092417662,High Value Satisfied Customers
John Parker,55,4.0,1,3.0,22.0,0,6,-0.11157913058613607,0.3339529931595373,
John Patel,68,,1,4.0,,0,3,-0.5720159195114556,-0.08762558429440744,
John Patterson,58,,1,,,0,3,-0.5600232777078641,0.3998492891456799,
John Perez,24,4.5,2,7.5,15.0,2,5,5.311593185582436,-1.7832674987443762,
John Pittman Jr.,44,,1,,,0,3,-0.548863268156437,0.04093991647641409,
John Porter,42,,1,,,0,4,-0.5472689810776618,-0.010332851047766755,
John Price,38,,1,3.0,,0,4,-0.5486499596584237,-0.9581496486654368,
John Ramsey,21,,1,20.0,,0,0,-0.5257766319026762,0.3303852030204154,Low Engagement Customers
John Roberts,65,1.5,2,18.5,11.5,0,5,2.1019288755600005,2.266469025265079,
John Robertson,49,5.0,1,5.0,10.0,1,2,0.9160282667776422,-2.0668323149444428,Frequent Support Users
John Robinson,67,,1,22.0,,0,0,-0.561348542057313,1.7125239590932086,Low Engagement Customers
John Santana,70,1.0,1,12.0,11.0,1,1,0.9795519952551419,1.6486777951065943,High Value Satisfied Customers
John Shields,40,,1,15.0,,1,1,0.9877755077866901,0.01579433776844738,High Value Satisfied Customers
John Smith,48,,1,5.0,,0,3,-0.5555247023951051,-0.49892070802789884,
John Snow,28,,1,,,0,4,-0.5361089715262347,-0.3692422237170325,
John Solis,19,1.0,1,1.0,21.0,0,7,-0.09972856010427568,0.8293734807200782,
John Stephens,51,1.0,1,2.0,20.0,0,7,-0.16644246026879328,1.6202313201271403,
John Stewart,48,2.0,1,5.0,0.0,0,3,-1.0061469716369829,-1.355204825897336,
John Strickland,32,,1,22.0,,1,1,0.9979910804019737,0.5207311282299433,High Value Satisfied Customers
John Sutton,69,3.0,1,8.0,9.0,0,3,-0.654126984201874,0.08186302052465476,
John Taylor MD,65,,1,3.0,,0,3,-0.5701728352218901,-0.2659672870889958,
John Terry,52,,1,,,0,3,-0.5552404164715382,0.2460309865731374,
John Thomas,34,1.0,1,5.0,3.0,0,4,-0.8610580860694876,-0.7372524216019646,
John Tran,44,,1,,,0,3,-0.548863268156437,0.04093991647641409,
John Wade,50,2.0,1,16.0,19.0,0,7,-0.20839003767968792,2.2996668654931476,
John Walker,65,5.0,1,6.0,7.0,0,2,-0.7528782418028129,-1.6535152015170231,Frequent Support Users
John Walters,49,,1,,,0,3,-0.5528489858533753,0.16912183528686617,
John Woods,59,,1,,,0,3,-0.5608204212472517,0.42548567290777034,
John Young Jr.,58,3.0,1,0.0,11.0,1,1,0.96520172914875,-1.0442390271386806,High Value Satisfied Customers
Johnathan Farrell,52,,1,12.0,,0,3,-0.5548748522524732,0.31365268757868203,
Johnathan Kelley,70,,1,,,1,1,0.9618505984002033,0.41296649510066413,High Value Satisfied Customers
Johnathan Meadows,60,,1,,,0,3,-0.5616175647866394,0.45112205666986077,
Johnathan Powell,20,,1,,,1,1,1.0017077753695856,-0.8688526930038566,High Value Satisfied Customers
Johnathan Wallace,54,,1,,,1,1,0.9746048950304056,0.002784354907217513,High Value Satisfied Customers
Johnny Carson,70,,1,6.0,,0,3,-0.5725135139330358,0.16651228624640732,
Johnny Cook,59,2.0,1,14.0,22.0,0,7,-0.09140006249324047,2.720346193799772,
Johnny Hensley,55,,1,,,0,3,-0.5576318470897011,0.32294013785940867,
Johnny Hernandez,24,,1,22.0,,0,0,-0.5270713698636441,0.6101594573233207,Low Engagement Customers
Johnny Herring,59,,1,,,0,3,-0.5608204212472517,0.42548567290777034,
Johnny Mann,47,2.0,1,10.0,5.0,0,3,-0.7938398302910555,-0.21898348967710024,
Johnny Mitchell,28,2.0,1,15.0,16.0,0,7,-0.3166621858398884,1.2414168937543968,
Johnny Nguyen,51,,1,,,1,1,0.9769963256485685,-0.07412479637905373,High Value Satisfied Customers
Johnny Sims,40,,1,20.0,,0,0,-0.5409223591510415,0.8174764945001333,Low Engagement Customers
